u,v,key,osmid,oneway,name,highway,length,geometry,tunnel,bridge,service,maxspeed,lanes,ref
1712738055,1982369108,0,159174737,False,Jalan Tonggek,residential,450.48199999999997,"LINESTRING (101.5019652 3.0707252, 101.5009782 3.070711, 101.500496 3.0705747, 101.5002595 3.0705075, 101.500065 3.0704791, 101.4997993 3.0704499, 101.4995886 3.0703895, 101.4992844 3.0702892, 101.4986193 3.0700174, 101.4984964 3.0699574, 101.4980795 3.0697538)",,,,30,,
1712738055,1712672096,0,"[312032019, 311525772]",False,"['Jalan Cendekiawan 1/15', 'Jalan Ilmu 1/1']","['tertiary', 'residential']",1406.404,"LINESTRING (101.5019652 3.0707252, 101.5019613 3.0709588, 101.5019218 3.0711098, 101.5018045 3.0710688, 101.5016473 3.071054, 101.5014662 3.0710585, 101.5013366 3.0711071, 101.5006196 3.0714775, 101.5005345 3.0715597, 101.5002076 3.0719732, 101.500091 3.0721206, 101.4999582 3.0722886, 101.4996215 3.0726919, 101.4995186 3.0727712, 101.4993761 3.0728274, 101.4992513 3.0728399, 101.4990838 3.0728081, 101.4988942 3.0727738, 101.4987326 3.0727357, 101.4986088 3.0727191, 101.4984876 3.0727231, 101.4983739 3.0727385, 101.4983528 3.0727413, 101.4982073 3.0727767, 101.4980026 3.0728204, 101.49787 3.072837, 101.4977582 3.0728229, 101.4976729 3.0727835, 101.4975886 3.0727302, 101.4975248 3.0726678, 101.497464 3.0725924, 101.4974286 3.0724907, 101.4974248 3.0724373, 101.4973677 3.0716718, 101.4973627 3.0716668, 101.4973591 3.0715509, 101.4973403 3.0712944, 101.4972196 3.0710153, 101.4970581 3.0707686, 101.4968535 3.0706023, 101.4965361 3.070431, 101.4956588 3.0699577, 101.4948226 3.0695066, 101.4944502 3.0692822, 101.4940653 3.069119, 101.4937756 3.0689476, 101.4935611 3.0687654, 101.4933894 3.0685726, 101.4931822 3.0682596, 101.4931537 3.0681965, 101.4930483 3.0678846)",,,,30,,
1712738055,1982377950,0,312032019,False,Jalan Cendekiawan 1/15,residential,55.272999999999996,"LINESTRING (101.5019652 3.0707252, 101.5018862 3.0703509, 101.5018392 3.0702464)",,,,30,,
1712738111,1982369108,0,159174737,False,Jalan Tonggek,residential,114.05199999999999,"LINESTRING (101.4971829 3.0692562, 101.4973614 3.0693737, 101.4974181 3.069411, 101.4976932 3.0695651, 101.4980795 3.0697538)",,,,30,,
1712796894,5753017498,0,159184236,False,,residential,251.38899999999998,"LINESTRING (101.4969076 3.0663123, 101.4968849 3.0662939, 101.496783 3.0662116, 101.4967044 3.0661482, 101.4966137 3.0660749, 101.4964844 3.0659705, 101.4963986 3.0659012, 101.4963173 3.0658346, 101.4962322 3.0657648, 101.4961427 3.0656915, 101.4960568 3.0656211, 101.4959582 3.0655403, 101.4959022 3.0654944, 101.4956583 3.0650491, 101.4955268 3.0647723, 101.4954489 3.0646418)",,,,30,,
1814846725,5717204228,0,702597218,True,,primary_link,17.791999999999998,"LINESTRING (101.5550127 3.0810904, 101.555 3.0810514, 101.5549873 3.0810146, 101.5549645 3.0809724, 101.5549477 3.080945)",,,,20,2,
1923251376,1712667805,0,311525703,False,Jalan Sarjana 1/2,tertiary,40.698,"LINESTRING (101.4954407 3.0643044, 101.4953875 3.0644162, 101.495379 3.0644342, 101.4952717 3.064629)",,,,30,,
1982362420,1982369108,0,"[187592888, 187592889, 606954398, 606954399]",False,,residential,602.755,"LINESTRING (101.5017346 3.0670625, 101.5015965 3.0671362, 101.5009559 3.0675051, 101.5009086 3.0675854, 101.500869 3.0676159, 101.4999908 3.0679933, 101.499719 3.0680353, 101.4994077 3.0680689, 101.4991768 3.0680971, 101.4989891 3.0680499, 101.4987288 3.0679684, 101.4984723 3.0679375, 101.4985066 3.0683672, 101.4984732 3.068568, 101.4984571 3.0686225, 101.4984114 3.0687773, 101.498346 3.0689989, 101.4982699 3.0692567, 101.4982372 3.0693419, 101.4981929 3.0694577, 101.4980795 3.0697538)",,yes,,30,,
1982369108,1712738055,0,159174737,False,Jalan Tonggek,residential,450.482,"LINESTRING (101.4980795 3.0697538, 101.4984964 3.0699574, 101.4986193 3.0700174, 101.4992844 3.0702892, 101.4995886 3.0703895, 101.4997993 3.0704499, 101.500065 3.0704791, 101.5002595 3.0705075, 101.500496 3.0705747, 101.5009782 3.070711, 101.5019652 3.0707252)",,,,30,,
1982369108,1712738111,0,159174737,False,Jalan Tonggek,residential,114.052,"LINESTRING (101.4980795 3.0697538, 101.4976932 3.0695651, 101.4974181 3.069411, 101.4973614 3.0693737, 101.4971829 3.0692562)",,,,30,,
1982369108,1982362420,0,"[187592888, 187592889, 606954398, 606954399]",False,,residential,602.7550000000001,"LINESTRING (101.4980795 3.0697538, 101.4981929 3.0694577, 101.4982372 3.0693419, 101.4982699 3.0692567, 101.498346 3.0689989, 101.4984114 3.0687773, 101.4984571 3.0686225, 101.4984732 3.068568, 101.4985066 3.0683672, 101.4984723 3.0679375, 101.4987288 3.0679684, 101.4989891 3.0680499, 101.4991768 3.0680971, 101.4994077 3.0680689, 101.499719 3.0680353, 101.4999908 3.0679933, 101.500869 3.0676159, 101.5009086 3.0675854, 101.5009559 3.0675051, 101.5015965 3.0671362, 101.5017346 3.0670625)",,yes,,30,,
1982377950,1712738055,0,312032019,False,Jalan Cendekiawan 1/15,residential,55.272999999999996,"LINESTRING (101.5018392 3.0702464, 101.5018862 3.0703509, 101.5019652 3.0707252)",,,,30,,
1982393662,3180143019,0,187597045,False,,service,181.868,"LINESTRING (101.5033102 3.0685566, 101.5034293 3.0686735, 101.5035091 3.0686758, 101.5035836 3.0686142, 101.5036289 3.0684705, 101.5036266 3.0683379, 101.5036242 3.0682027, 101.5035867 3.0679286, 101.5035814 3.0678465, 101.5036168 3.0677524, 101.5037094 3.0675764, 101.5038671 3.0674289)",,,parking_aisle,30,,
1982410671,3178492968,0,312035492,False,,service,171.52300000000002,"LINESTRING (101.5000193 3.0702473, 101.5001233 3.0696589, 101.5002326 3.0690707, 101.500234 3.0690016, 101.500227 3.0689872, 101.5002125 3.0689714, 101.5001301 3.0689353, 101.5001656 3.0688496, 101.5002176 3.0688245)",,,,30,,
2099477286,2099477292,0,199964306,False,,service,177.049,"LINESTRING (101.4963856 3.0646836, 101.4963567 3.0648879, 101.496302 3.0652731, 101.4963046 3.0653489, 101.4963458 3.0654001, 101.4966152 3.0656242, 101.4968111 3.0657844, 101.4970066 3.0659443)",,,,30,,
2099477292,2099477286,0,199964306,False,,service,177.049,"LINESTRING (101.4970066 3.0659443, 101.4968111 3.0657844, 101.4966152 3.0656242, 101.4963458 3.0654001, 101.4963046 3.0653489, 101.496302 3.0652731, 101.4963567 3.0648879, 101.4963856 3.0646836)",,,,30,,
2102378643,2102378671,0,28075317,False,Jalan Nikel 7/26,residential,63.397,"LINESTRING (101.4929358 3.0742318, 101.4932118 3.0747309)",,,,20,2,
2102378646,2102378710,0,200241377,False,,residential,148.517,"LINESTRING (101.4949383 3.0751002, 101.4944367 3.075332, 101.4937225 3.075657)",,,,20,,
2102378657,2102378671,0,200241387,False,Jalan Aluminium,residential,212.358,"LINESTRING (101.4950105 3.074382, 101.4947463 3.074288, 101.4945344 3.0742612, 101.4941616 3.0742987, 101.4939989 3.0743741, 101.4936913 3.074511, 101.4932118 3.0747309)",,,,20,,
2102378671,308274631,0,28075317,False,Jalan Nikel 7/26,residential,59.282,"LINESTRING (101.4932118 3.0747309, 101.4934699 3.0751976)",,,,20,2,
2102378671,2102378643,0,28075317,False,Jalan Nikel 7/26,residential,63.397,"LINESTRING (101.4932118 3.0747309, 101.4929358 3.0742318)",,,,20,2,
2102378671,2102378657,0,200241387,False,Jalan Aluminium,residential,212.358,"LINESTRING (101.4932118 3.0747309, 101.4936913 3.074511, 101.4939989 3.0743741, 101.4941616 3.0742987, 101.4945344 3.0742612, 101.4947463 3.074288, 101.4950105 3.074382)",,,,20,,
2102378710,308274652,0,"[28075373, 28075317]",False,"['Jalan Nikel 7/26', 'Jalan Timah 7/25']",residential,205.619,"LINESTRING (101.4937225 3.075657, 101.4938496 3.0758794, 101.4939174 3.0759981, 101.493981 3.0760433, 101.4940596 3.0760409, 101.4942669 3.0759574, 101.4946499 3.0757873, 101.4952541 3.0755242)",,,,20,2,
2102378710,308274631,0,28075317,False,Jalan Nikel 7/26,residential,58.275999999999996,"LINESTRING (101.4937225 3.075657, 101.4935858 3.0754084, 101.4934699 3.0751976)",,,,20,2,
2102378710,2102378646,0,200241377,False,,residential,148.517,"LINESTRING (101.4937225 3.075657, 101.4944367 3.075332, 101.4949383 3.0751002)",,,,20,,
2487545625,7854231269,0,"[205933060, 449553011, 604836470, 604845277, 604845278, 604845279]",False,Jalan Tempayan Emas 1,"['residential', 'unclassified']",2372.7199999999993,"LINESTRING (101.5339977 3.1946381, 101.5342632 3.1945336, 101.534459 3.1945631, 101.5345824 3.1948282, 101.5346692 3.1949435, 101.5346856 3.1949561, 101.5347074 3.1949562, 101.5347923 3.1949018, 101.5348325 3.1948985, 101.5348727 3.1949199, 101.5349089 3.1949293, 101.5349552 3.1949299, 101.5351375 3.1948844, 101.535315 3.1947659, 101.5356069 3.1945711, 101.5356658 3.1945393, 101.5357978 3.1944681, 101.5361627 3.1942715, 101.5368566 3.1940781, 101.5369662 3.1940476, 101.5370607 3.1940441, 101.5372087 3.1940385, 101.5375682 3.1940466, 101.5376246 3.1940437, 101.5380282 3.1940232, 101.5384179 3.1940033, 101.5390187 3.1939123, 101.5390879 3.193894, 101.5392671 3.1938467, 101.5399004 3.1936794, 101.5402076 3.1935982, 101.5402646 3.1935832, 101.5404047 3.1935409, 101.5405098 3.1935087, 101.5406178 3.1934943, 101.5407194 3.1934896, 101.5408392 3.1934892, 101.5410177 3.1934891, 101.5416177 3.1934853, 101.5421462 3.193474, 101.5422264 3.1934723, 101.5424467 3.1934676, 101.5427413 3.1934615, 101.5427529 3.1934612, 101.5430552 3.1934545, 101.5434742 3.1934455, 101.5437881 3.1934388, 101.5438703 3.1934366, 101.5441984 3.1934301, 101.5445256 3.1934231, 101.5447211 3.1934189, 101.5448914 3.1934147, 101.5450775 3.1934113, 101.5453739 3.193406, 101.546114 3.1933928, 101.5463692 3.1933879, 101.5468025 3.1933806, 101.5472235 3.193373, 101.5474301 3.1933694, 101.5475135 3.1933679, 101.5479669 3.1933598, 101.5480683 3.1933575, 101.5485352 3.1933426, 101.5487548 3.1933355, 101.5490857 3.1933249, 101.5491467 3.193323, 101.5494464 3.1933101, 101.5500211 3.1932747, 101.5502146 3.1932535, 101.5504052 3.1932326, 101.5505654 3.1932116, 101.5507499 3.1931947, 101.5509772 3.1931697, 101.5515198 3.1931101, 101.5518275 3.1930763, 101.5522176 3.1930335, 101.5523495 3.193019, 101.5525705 3.1929913, 101.5526002 3.1929915, 101.5529651 3.1929514, 101.5530703 3.1929403, 101.5531197 3.1929346, 101.5532599 3.1929183, 101.553288 3.1929159, 101.553466 3.1929034, 101.5538087 3.1928827, 101.5542127 3.192854, 101.5545332 3.1928326, 101.5546618 3.1928257, 101.5547142 3.1928189, 101.5547294 3.1928124, 101.5547429 3.1928038, 101.5547744 3.1927663)",,,,30,,
2550855106,2550855108,0,248278050,False,,service,13.607,"LINESTRING (101.4473891 3.1100201, 101.4472737 3.1100613)",,,,20,,
2550855108,2550855155,0,248278050,False,,service,29.275,"LINESTRING (101.4472737 3.1100613, 101.4472304 3.1098016)",,,,20,,
2550855108,2550855106,0,248278050,False,,service,13.607,"LINESTRING (101.4472737 3.1100613, 101.4473891 3.1100201)",,,,20,,
2550855108,2550855141,0,248278050,False,,service,27.086,"LINESTRING (101.4472737 3.1100613, 101.4473056 3.1103028)",,,,20,,
2550855122,2550855124,0,248278050,False,,service,31.762,"LINESTRING (101.4454812 3.1100226, 101.4454535 3.1103069)",,,,20,,
2550855122,2550855151,0,248278055,False,,service,98.306,"LINESTRING (101.4454812 3.1100226, 101.4463537 3.1098723)",,,,20,,
2550855122,2550855155,0,248278050,False,,service,293.291,"LINESTRING (101.4454812 3.1100226, 101.4454018 3.1096682, 101.4454251 3.1095749, 101.4454839 3.1095462, 101.4469179 3.1093032, 101.4470687 3.1093346, 101.4471461 3.1094166, 101.4472304 3.1098016)",,,,20,,
2550855124,2550855126,0,248278050,False,,service,52.799,"LINESTRING (101.4454535 3.1103069, 101.4454237 3.1107808)",,,,20,,
2550855124,2550855122,0,248278050,False,,service,31.762,"LINESTRING (101.4454535 3.1103069, 101.4454812 3.1100226)",,,,20,,
2550855124,2550855149,0,248278054,False,,service,95.845,"LINESTRING (101.4454535 3.1103069, 101.4463167 3.1102999)",,,,20,,
2550855126,2550855124,0,248278050,False,,service,52.799,"LINESTRING (101.4454237 3.1107808, 101.4454535 3.1103069)",,,,20,,
2550855126,2550855143,0,248278051,False,,service,101.549,"LINESTRING (101.4454237 3.1107808, 101.4463383 3.1107829)",,,,20,,
2550855126,2550855138,0,248278050,False,,service,310.30400000000003,"LINESTRING (101.4454237 3.1107808, 101.4453924 3.1112023, 101.4454251 3.1112816, 101.4455493 3.1112892, 101.4471234 3.1112937, 101.4472008 3.1112573, 101.4473694 3.1107857)",,,,20,,
2550855138,2550855141,0,248278050,False,,service,54.161,"LINESTRING (101.4473694 3.1107857, 101.4473056 3.1103028)",,,,20,,
2550855138,2550855145,0,248278052,False,,service,98.751,"LINESTRING (101.4473694 3.1107857, 101.44648 3.110786)",,,,20,,
2550855138,2550855126,0,248278050,False,,service,310.304,"LINESTRING (101.4473694 3.1107857, 101.4472008 3.1112573, 101.4471234 3.1112937, 101.4455493 3.1112892, 101.4454251 3.1112816, 101.4453924 3.1112023, 101.4454237 3.1107808)",,,,20,,
2550855141,2550855108,0,248278050,False,,service,27.086,"LINESTRING (101.4473056 3.1103028, 101.4472737 3.1100613)",,,,20,,
2550855141,2550855138,0,248278050,False,,service,54.161,"LINESTRING (101.4473056 3.1103028, 101.4473694 3.1107857)",,,,20,,
2550855141,2550855147,0,248278053,False,,service,89.963,"LINESTRING (101.4473056 3.1103028, 101.4464954 3.1102938)",,,,20,,
2550855143,2550855126,0,248278051,False,,service,101.549,"LINESTRING (101.4463383 3.1107829, 101.4454237 3.1107808)",,,,20,,
2550855145,2550855138,0,248278052,False,,service,98.751,"LINESTRING (101.44648 3.110786, 101.4473694 3.1107857)",,,,20,,
2550855147,2550855141,0,248278053,False,,service,89.963,"LINESTRING (101.4464954 3.1102938, 101.4473056 3.1103028)",,,,20,,
2550855149,2550855124,0,248278054,False,,service,95.845,"LINESTRING (101.4463167 3.1102999, 101.4454535 3.1103069)",,,,20,,
2550855151,2550855122,0,248278055,False,,service,98.306,"LINESTRING (101.4463537 3.1098723, 101.4454812 3.1100226)",,,,20,,
2550855153,2550855155,0,248278056,False,,service,83.335,"LINESTRING (101.44648 3.1098169, 101.4472304 3.1098016)",,,,20,,
2550855155,2550855108,0,248278050,False,,service,29.275,"LINESTRING (101.4472304 3.1098016, 101.4472737 3.1100613)",,,,20,,
2550855155,2550855153,0,248278056,False,,service,83.335,"LINESTRING (101.4472304 3.1098016, 101.44648 3.1098169)",,,,20,,
2550855155,2550855122,0,248278050,False,,service,293.291,"LINESTRING (101.4472304 3.1098016, 101.4471461 3.1094166, 101.4470687 3.1093346, 101.4469179 3.1093032, 101.4454839 3.1095462, 101.4454251 3.1095749, 101.4454018 3.1096682, 101.4454812 3.1100226)",,,,20,,
3171959373,5753549791,0,"[581756129, 606986391]",False,Jalan Dewan Sri Budiman,"['service', 'residential']",208.216,"LINESTRING (101.5074951 3.0662751, 101.5063293 3.0662961, 101.5060854 3.0663042, 101.5059556 3.0664309, 101.5059184 3.0664679, 101.5058452 3.0665626, 101.5058056 3.0666443, 101.5058032 3.0666646)",,,,20,2,
3178492968,1982410671,0,312035492,False,,service,171.52300000000002,"LINESTRING (101.5002176 3.0688245, 101.5001656 3.0688496, 101.5001301 3.0689353, 101.5002125 3.0689714, 101.500227 3.0689872, 101.500234 3.0690016, 101.5002326 3.0690707, 101.5001233 3.0696589, 101.5000193 3.0702473)",,,,30,,
3180143019,1982393662,0,187597045,False,,service,181.86800000000002,"LINESTRING (101.5038671 3.0674289, 101.5037094 3.0675764, 101.5036168 3.0677524, 101.5035814 3.0678465, 101.5035867 3.0679286, 101.5036242 3.0682027, 101.5036266 3.0683379, 101.5036289 3.0684705, 101.5035836 3.0686142, 101.5035091 3.0686758, 101.5034293 3.0686735, 101.5033102 3.0685566)",,,parking_aisle,30,,
3573758501,7700479756,0,581762500,True,Jalan Saas,residential,159.938,"LINESTRING (101.5059324 3.0670142, 101.5058408 3.0670967, 101.5057102 3.0673093, 101.5057023 3.0673328, 101.505702 3.0673527, 101.5057103 3.067371, 101.5057266 3.0673846, 101.5057476 3.0673894, 101.505769 3.0673839, 101.5057863 3.0673676, 101.505801 3.0673495, 101.5059019 3.0671726, 101.5059985 3.0670885, 101.5060358 3.0670573, 101.506234 3.066907, 101.506248 3.0668972, 101.5062664 3.0668959, 101.5062823 3.0669045, 101.5062888 3.0669136, 101.5062921 3.0669291, 101.5062874 3.066945, 101.5062763 3.066956, 101.5061743 3.067063)",,,,20,2,
3775033482,5565576000,0,374099159,False,,residential,120.97000000000001,"LINESTRING (101.5033756 3.0671206, 101.5035533 3.0671576, 101.5036318 3.0671739, 101.5039475 3.067272, 101.5044232 3.0674162)",,,,30,,
3779752389,4027219225,0,374580307,False,,service,373.715,"LINESTRING (101.4977987 3.0646952, 101.4978228 3.0645934, 101.4978362 3.0644916, 101.4978684 3.0644408, 101.4980429 3.0644253, 101.498075 3.0644067, 101.4980902 3.0643662, 101.4980936 3.0641182, 101.4981088 3.0640862, 101.4981697 3.0640625, 101.4982499 3.0640475, 101.4983048 3.0640372, 101.499731 3.0640299, 101.4997858 3.0640453, 101.499892 3.0640754, 101.4999912 3.0641557, 101.5000207 3.0642468, 101.5000127 3.0643191, 101.4999885 3.0643888, 101.4998495 3.0647546)",,,parking_aisle,20,,
4027219225,3779752389,0,374580307,False,,service,373.715,"LINESTRING (101.4998495 3.0647546, 101.4999885 3.0643888, 101.5000127 3.0643191, 101.5000207 3.0642468, 101.4999912 3.0641557, 101.499892 3.0640754, 101.4997858 3.0640453, 101.499731 3.0640299, 101.4983048 3.0640372, 101.4982499 3.0640475, 101.4981697 3.0640625, 101.4981088 3.0640862, 101.4980936 3.0641182, 101.4980902 3.0643662, 101.498075 3.0644067, 101.4980429 3.0644253, 101.4978684 3.0644408, 101.4978362 3.0644916, 101.4978228 3.0645934, 101.4977987 3.0646952)",,,parking_aisle,20,,
4177933704,248613149,0,23043154,False,,service,204.244,"LINESTRING (101.5137007 3.0842681, 101.514097 3.084621, 101.5141598 3.0846614, 101.5142355 3.0846826, 101.5143075 3.0846833, 101.5144097 3.0846558, 101.5144671 3.0846183, 101.5150993 3.0839665)",,,,10,,
4177933704,248613134,0,841077746,True,,service,96.519,"LINESTRING (101.5137007 3.0842681, 101.513409 3.0840237, 101.5133667 3.0839635, 101.5133377 3.0838806, 101.5132918 3.0835574)",,,,10,,
4559933886,6183107325,0,601446156,False,Jalan Takbir 5/1,service,6.383,"LINESTRING (101.5167726 3.0863632, 101.5167468 3.0863119)",,,,10,,
5267845059,5565737747,0,581771164,False,Jalan Sek 7,residential,32.515,"LINESTRING (101.4893484 3.0637018, 101.4892281 3.0639684)",,,,20,1,
5565576000,5565576002,0,581750987,False,Jalan Saas,service,47.145,"LINESTRING (101.5044232 3.0674162, 101.5044413 3.0669926)",,,,20,2,
5565576000,5753444066,0,374099159,False,,residential,159.33100000000002,"LINESTRING (101.5044232 3.0674162, 101.5048059 3.0675218, 101.5052331 3.0675714, 101.5053388 3.0675658, 101.5054348 3.0675586, 101.5055117 3.0675478, 101.5055418 3.0675556, 101.5056051 3.0675944, 101.5056182 3.0676138, 101.5056219 3.0676399, 101.5056209 3.0676697, 101.5056074 3.0676999, 101.5055271 3.0677748)",,,,30,,
5565576000,3775033482,0,374099159,False,,residential,120.97000000000001,"LINESTRING (101.5044232 3.0674162, 101.5039475 3.067272, 101.5036318 3.0671739, 101.5035533 3.0671576, 101.5033756 3.0671206)",,,,30,,
5565576002,5565576000,0,581750987,False,Jalan Saas,service,47.145,"LINESTRING (101.5044413 3.0669926, 101.5044232 3.0674162)",,,,20,2,
5565737747,5267845059,0,581771164,False,Jalan Sek 7,residential,32.515,"LINESTRING (101.4892281 3.0639684, 101.4893484 3.0637018)",,,,20,1,
5716394159,248607230,0,23780857,True,,service,11.356,"LINESTRING (101.5160248 3.0825024, 101.5160507 3.0824036)",,,,10,,
5716394159,310834507,0,481800358,False,Jalan Takbir 5/1,service,283.348,"LINESTRING (101.5160248 3.0825024, 101.5160376 3.0827087, 101.5160302 3.0827629, 101.5160134 3.0828011, 101.5156373 3.0832658, 101.5156205 3.0833093, 101.5156218 3.0833347, 101.5156366 3.0833722, 101.515766 3.0834887, 101.516152 3.083855, 101.5161891 3.0839146, 101.5162147 3.0839803, 101.5162347 3.084084, 101.5162893 3.0846647)",,,,10,,
5716394225,248613134,0,601446153,False,,service,46.311,"LINESTRING (101.5129186 3.0837395, 101.5130387 3.0836719, 101.5131381 3.0836139, 101.5132293 3.0835751, 101.5132918 3.0835574)",,,,10,,
5717204228,38029560,0,27276052,True,,primary_link,19.489,"LINESTRING (101.5549477 3.080945, 101.5549665 3.0809122, 101.5549934 3.0808694, 101.5550134 3.0808318, 101.555037 3.0807942)",,,,20,3,
5717204228,38030503,0,702597218,True,,primary_link,9.620000000000001,"LINESTRING (101.5549477 3.080945, 101.5549323 3.0809296, 101.5549122 3.0809128, 101.5548788 3.0808934)",,,,20,2,
5750859478,5750859483,0,606586159,False,Persiaran Multimedia 7/Ah,residential,242.21500000000003,"LINESTRING (101.4820608 3.0642156, 101.4820527 3.0643566, 101.4819548 3.0644986, 101.4817214 3.0647235, 101.4816838 3.0649164, 101.481667 3.0657628, 101.4816639 3.065914, 101.4816605 3.0660869, 101.481657 3.0662604)",,,,20,1,
5750859483,5750859478,0,606586159,False,Persiaran Multimedia 7/Ah,residential,242.21500000000003,"LINESTRING (101.481657 3.0662604, 101.4816605 3.0660869, 101.4816639 3.065914, 101.481667 3.0657628, 101.4816838 3.0649164, 101.4817214 3.0647235, 101.4819548 3.0644986, 101.4820527 3.0643566, 101.4820608 3.0642156)",,,,20,1,
5753017498,1712667805,0,606900050,True,,residential,19.727,"LINESTRING (101.4954489 3.0646418, 101.4952717 3.064629)",,,,30,,
5753017498,1712796894,0,159184236,False,,residential,251.38899999999995,"LINESTRING (101.4954489 3.0646418, 101.4955268 3.0647723, 101.4956583 3.0650491, 101.4959022 3.0654944, 101.4959582 3.0655403, 101.4960568 3.0656211, 101.4961427 3.0656915, 101.4962322 3.0657648, 101.4963173 3.0658346, 101.4963986 3.0659012, 101.4964844 3.0659705, 101.4966137 3.0660749, 101.4967044 3.0661482, 101.496783 3.0662116, 101.4968849 3.0662939, 101.4969076 3.0663123)",,,,30,,
5753444066,5565576000,0,374099159,False,,residential,159.33100000000002,"LINESTRING (101.5055271 3.0677748, 101.5056074 3.0676999, 101.5056209 3.0676697, 101.5056219 3.0676399, 101.5056182 3.0676138, 101.5056051 3.0675944, 101.5055418 3.0675556, 101.5055117 3.0675478, 101.5054348 3.0675586, 101.5053388 3.0675658, 101.5052331 3.0675714, 101.5048059 3.0675218, 101.5044232 3.0674162)",,,,30,,
5753549791,3171959373,0,"[581756129, 606986391]",False,Jalan Dewan Sri Budiman,"['service', 'residential']",208.216,"LINESTRING (101.5058032 3.0666646, 101.5058056 3.0666443, 101.5058452 3.0665626, 101.5059184 3.0664679, 101.5059556 3.0664309, 101.5060854 3.0663042, 101.5063293 3.0662961, 101.5074951 3.0662751)",,,,20,2,
7854231269,2487545625,0,"[205933060, 449553011, 604836470, 604845277, 604845278, 604845279]",False,Jalan Tempayan Emas 1,"['residential', 'unclassified']",2372.7200000000003,"LINESTRING (101.5547744 3.1927663, 101.5547429 3.1928038, 101.5547294 3.1928124, 101.5547142 3.1928189, 101.5546618 3.1928257, 101.5545332 3.1928326, 101.5542127 3.192854, 101.5538087 3.1928827, 101.553466 3.1929034, 101.553288 3.1929159, 101.5532599 3.1929183, 101.5531197 3.1929346, 101.5530703 3.1929403, 101.5529651 3.1929514, 101.5526002 3.1929915, 101.5525705 3.1929913, 101.5523495 3.193019, 101.5522176 3.1930335, 101.5518275 3.1930763, 101.5515198 3.1931101, 101.5509772 3.1931697, 101.5507499 3.1931947, 101.5505654 3.1932116, 101.5504052 3.1932326, 101.5502146 3.1932535, 101.5500211 3.1932747, 101.5494464 3.1933101, 101.5491467 3.193323, 101.5490857 3.1933249, 101.5487548 3.1933355, 101.5485352 3.1933426, 101.5480683 3.1933575, 101.5479669 3.1933598, 101.5475135 3.1933679, 101.5474301 3.1933694, 101.5472235 3.193373, 101.5468025 3.1933806, 101.5463692 3.1933879, 101.546114 3.1933928, 101.5453739 3.193406, 101.5450775 3.1934113, 101.5448914 3.1934147, 101.5447211 3.1934189, 101.5445256 3.1934231, 101.5441984 3.1934301, 101.5438703 3.1934366, 101.5437881 3.1934388, 101.5434742 3.1934455, 101.5430552 3.1934545, 101.5427529 3.1934612, 101.5427413 3.1934615, 101.5424467 3.1934676, 101.5422264 3.1934723, 101.5421462 3.193474, 101.5416177 3.1934853, 101.5410177 3.1934891, 101.5408392 3.1934892, 101.5407194 3.1934896, 101.5406178 3.1934943, 101.5405098 3.1935087, 101.5404047 3.1935409, 101.5402646 3.1935832, 101.5402076 3.1935982, 101.5399004 3.1936794, 101.5392671 3.1938467, 101.5390879 3.193894, 101.5390187 3.1939123, 101.5384179 3.1940033, 101.5380282 3.1940232, 101.5376246 3.1940437, 101.5375682 3.1940466, 101.5372087 3.1940385, 101.5370607 3.1940441, 101.5369662 3.1940476, 101.5368566 3.1940781, 101.5361627 3.1942715, 101.5357978 3.1944681, 101.5356658 3.1945393, 101.5356069 3.1945711, 101.535315 3.1947659, 101.5351375 3.1948844, 101.5349552 3.1949299, 101.5349089 3.1949293, 101.5348727 3.1949199, 101.5348325 3.1948985, 101.5347923 3.1949018, 101.5347074 3.1949562, 101.5346856 3.1949561, 101.5346692 3.1949435, 101.5345824 3.1948282, 101.534459 3.1945631, 101.5342632 3.1945336, 101.5339977 3.1946381)",,,,30,,
