u,v,key,osmid,oneway,name,highway,length,geometry,tunnel,bridge,service
142382885,4898439111,0,297010921,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,322.738,"LINESTRING (101.5504647 3.0739786, 101.5511468 3.0741957, 101.5525336 3.0746456, 101.5530082 3.0748063, 101.5532245 3.0748885)",,,
249398997,4897863480,0,498339308,False,,cycleway,9.315999999999999,"LINESTRING (101.5184749 3.0642259, 101.5185057 3.0642617, 101.5185122 3.0642977)",,,
276683133,4897863507,0,498339311,True,,cycleway,45.075,"LINESTRING (101.5022697 3.0618034, 101.5021596 3.0617554, 101.5020271 3.0617123, 101.5018809 3.0617035)",,,
299422035,4897545159,0,"[460662720, 460662721, 162530603]",True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,1462.077,"LINESTRING (101.5536159 3.0741747, 101.5533739 3.074153, 101.5531146 3.074107, 101.5526272 3.0740317, 101.552309 3.0740225, 101.5520524 3.0740212, 101.5518675 3.0739939, 101.5516826 3.073956, 101.5514533 3.0738783, 101.5511086 3.0737551, 101.5507894 3.0736346, 101.5506151 3.0735382, 101.5503817 3.0733855, 101.550253 3.0733239, 101.5501403 3.0732864, 101.549974 3.0732489, 101.5496307 3.0731846, 101.5494644 3.0731498, 101.5492981 3.0731177, 101.5490658 3.0730795, 101.5487 3.07304, 101.5485149 3.0730052, 101.5481957 3.0729275, 101.5474366 3.0726329, 101.5469646 3.0724401, 101.5462296 3.0721079, 101.5455645 3.0717865, 101.5449985 3.0715723, 101.5423404 3.0703858, 101.5415036 3.069992, 101.5412939 3.0698819)",yes,,
299422072,299422035,0,27277797,True,,cycleway,32.482,"LINESTRING (101.553741 3.0744335, 101.5537384 3.0743861, 101.5537107 3.0743259, 101.5536159 3.0741747)",,,
664908083,5359377008,0,555494606,True,,cycleway,45.291,"LINESTRING (101.5803322 3.0834779, 101.5807289 3.0833831)",,,
1694461442,4749608588,0,482083998,True,,cycleway,28.445,"LINESTRING (101.506022 2.9864385, 101.5062536 2.9865478)",,,
1749436758,4025322540,0,399859266,True,,cycleway,216.771,"LINESTRING (101.5276752 3.0046228, 101.5277976 3.0046921, 101.527899 3.004768, 101.5279548 3.004822, 101.5280072 3.0049131, 101.5282099 3.0052978, 101.5282775 3.005394, 101.5284346 3.0055864, 101.5288807 3.0061254)",,,
2006090460,4562907271,0,27277796,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,696.458,"LINESTRING (101.571972 3.0809259, 101.5718737 3.0808599, 101.5717348 3.0807938, 101.5716114 3.080767, 101.5715041 3.0807724, 101.571245 3.0808225, 101.5711198 3.0808297, 101.5710419 3.0808067, 101.5709747 3.0807543, 101.5706475 3.0804633, 101.5702248 3.0801088, 101.5699676 3.0798618, 101.5698074 3.0797313, 101.5697294 3.0796731, 101.5696188 3.0795967, 101.5692838 3.0793798, 101.568951 3.0791451, 101.5689055 3.0791155, 101.5686332 3.078959, 101.5685766 3.0789354, 101.5677725 3.0786359, 101.566998 3.0783063, 101.5665149 3.0782351)",,,
2110016829,4897863478,0,498339307,True,,cycleway,14.741,"LINESTRING (101.5185125 3.0643558, 101.5183847 3.0643199)",,,
2688375579,7185199782,0,"[769751587, 405978140]",False,,cycleway,56.003,"LINESTRING (101.5566429 3.0620116, 101.5566014 3.0620136, 101.5565503 3.0624324, 101.55651 3.0624312)",,,
3328158791,4025322390,0,399859259,True,,cycleway,63.400999999999996,"LINESTRING (101.5370103 3.014709, 101.5368915 3.0146262, 101.536854 3.0145351, 101.5367896 3.0143584, 101.5367252 3.0142352)",,,
4025322300,4025322355,0,399859239,True,,cycleway,78.588,"LINESTRING (101.538266 3.0172089, 101.5382932 3.0173165, 101.5383868 3.0174951, 101.5385465 3.0177608, 101.5385864 3.0178351)",,,
4025322317,1555735677,0,399859242,True,,cycleway,42.159,"LINESTRING (101.5353191 3.0134835, 101.5355086 3.0137152, 101.5355703 3.0137662)",,,
4025322317,4025322348,0,399859243,True,,cycleway,549.6890000000002,"LINESTRING (101.5353191 3.0134835, 101.5354 3.0136408, 101.5354724 3.013813, 101.5355086 3.0140107, 101.5355192 3.0141638, 101.5355001 3.0143041, 101.5354681 3.0143913, 101.5352787 3.0147123, 101.5350764 3.0150567, 101.5348614 3.0154351, 101.5347763 3.0156052, 101.5347614 3.0156392, 101.5347571 3.0156838, 101.5347741 3.0157221, 101.5349019 3.01589, 101.5349381 3.0159559, 101.5349657 3.0160792, 101.5349785 3.0162769, 101.534987 3.0163769, 101.5350126 3.016481, 101.5350573 3.0165831, 101.5351658 3.0168148, 101.5352744 3.0169891, 101.5353149 3.0170657, 101.5354 3.0172187, 101.5354873 3.0173016, 101.5355767 3.0173569, 101.5356917 3.0173888, 101.5357939 3.0174101, 101.5359514 3.0174292, 101.5361622 3.0174377)",,,
4025322348,4025322355,0,399859243,True,,cycleway,285.236,"LINESTRING (101.5361622 3.0174377, 101.5365901 3.0174313, 101.5371308 3.0174207, 101.537746 3.0174122, 101.5380228 3.0174249, 101.5382059 3.0174951, 101.5384379 3.0176822, 101.5385864 3.0178351)",,,
4025322348,281136604,0,"[399859244, 399859245, 399859246]",True,,cycleway,469.982,"LINESTRING (101.5361622 3.0174377, 101.5365113 3.0174079, 101.5367348 3.0174058, 101.5368008 3.0173846, 101.5368838 3.017325, 101.5369307 3.0172187, 101.5369371 3.0171698, 101.5369115 3.0171146, 101.5366667 3.0167468, 101.5361962 3.0159985, 101.5361707 3.0159389, 101.5361494 3.0158624, 101.536143 3.0157965, 101.5361451 3.0157306, 101.5361664 3.0156562, 101.5361898 3.0155903, 101.5362345 3.0155201, 101.5363005 3.0154478, 101.5363623 3.0153989, 101.5364325 3.0153649, 101.5365219 3.0153309, 101.5366028 3.0153245, 101.5366837 3.015333, 101.5367604 3.0153522, 101.5368328 3.0153819, 101.5369073 3.0154287, 101.536969 3.0154882, 101.5370435 3.0155903, 101.5370989 3.0157008, 101.5371798 3.0160218)",yes,,
4025322355,4123778643,0,"[410573250, 410573251, 410573252, 410573253, 399859239]",True,,cycleway,1160.392,"LINESTRING (101.5385864 3.0178351, 101.5389254 3.0184666, 101.5391426 3.0189195, 101.5394406 3.0195083, 101.5396876 3.0200292, 101.5400537 3.0207159, 101.5404327 3.0214217, 101.5407158 3.0219234, 101.5408758 3.0222485, 101.5410722 3.0225737, 101.5415305 3.0231222, 101.5416903 3.023287, 101.5419773 3.0235897, 101.542157 3.0237638, 101.5423555 3.0239433, 101.5429429 3.0244388, 101.5432004 3.0246049, 101.5433211 3.024712, 101.5434766 3.0249531, 101.5435517 3.0250602, 101.5437234 3.0251727, 101.5446139 3.0255905, 101.5449492 3.0257378)",yes,yes,
4025322390,4025322398,0,399859259,True,,cycleway,85.846,"LINESTRING (101.5367252 3.0142352, 101.5366287 3.0141307, 101.5363792 3.0138602, 101.5363041 3.0137289, 101.5362666 3.0136245)",,,
4025322398,2165320803,0,399859257,True,,cycleway,186.32600000000002,"LINESTRING (101.5362666 3.0136245, 101.536199 3.0134591, 101.5361382 3.0133461, 101.5360605 3.0132381, 101.5358645 3.0130407, 101.5355062 3.0126796, 101.5354623 3.012607, 101.5354387 3.0125243, 101.5354251 3.0124299, 101.5354251 3.0123573, 101.5354473 3.0122489)",,,
4025322398,4749608600,0,399859259,True,,cycleway,508.47200000000004,"LINESTRING (101.5362666 3.0136245, 101.5362344 3.0134236, 101.5362451 3.0133084, 101.5362666 3.0131986, 101.5362987 3.0131075, 101.5363309 3.013003, 101.5363551 3.0129039, 101.5363685 3.0127754, 101.5363792 3.0126468, 101.5363792 3.0125343, 101.5363578 3.0124057, 101.5363256 3.0122557, 101.5362069 3.0118952, 101.5361478 3.0116945, 101.5360926 3.0116452, 101.5359168 3.0116182, 101.5357276 3.0115896, 101.5353305 3.0114883, 101.5349199 3.0113837, 101.5344829 3.0112394, 101.5342388 3.0110968, 101.533916 3.01087, 101.5337747 3.0107593)",,,
4025322439,4749608108,0,482083925,True,,cycleway,97.78,"LINESTRING (101.5303555 3.0068566, 101.5297945 3.0061788)",,,
4025322439,4025322468,0,"[399859264, 399859259, 399859261, 399859262, 399859263]",True,,cycleway,645.956,"LINESTRING (101.5303555 3.0068566, 101.5302051 3.0065833, 101.5301138 3.0063876, 101.5300564 3.0062273, 101.5298587 3.0055996, 101.5297877 3.0054207, 101.5297404 3.0053279, 101.5296965 3.0052688, 101.5295106 3.0050866, 101.5294346 3.0050343, 101.5293214 3.0049735, 101.5291659 3.0049128, 101.5290189 3.0048487, 101.5289311 3.0047997, 101.5287891 3.0046648, 101.5284951 3.0043121, 101.5284512 3.0042345, 101.5284022 3.0041197, 101.5283295 3.0038768, 101.5282653 3.0036355, 101.528191 3.0035123, 101.5280778 3.003357, 101.5280051 3.0032912, 101.5278733 3.0032102, 101.5277229 3.0031377, 101.5275219 3.0030854, 101.5273394 3.0030297, 101.5271383 3.0029436, 101.5269778 3.0028357, 101.526793 3.0026848)",yes,,
4025322468,4025322576,0,399859265,True,,cycleway,2139.6980000000003,"LINESTRING (101.526793 3.0026848, 101.5262398 3.0020287, 101.5257071 3.001393, 101.5252391 3.0008564, 101.5248454 3.0003839, 101.5245565 3.0000414, 101.52404 2.9994045, 101.5239163 2.9992192, 101.5234869 2.9983144, 101.5231849 2.9977802, 101.5223226 2.9966937, 101.5217513 2.9960869, 101.5213292 2.9958398, 101.5209617 2.9956181, 101.5206997 2.9954292, 101.5198082 2.9945135, 101.5192442 2.9937613, 101.5188403 2.9933144, 101.5181417 2.9925222, 101.517192 2.9914176, 101.5163151 2.9905128, 101.5152926 2.9896443, 101.514382 2.9889909, 101.5138523 2.9886754)",,,
4025322469,4025322468,0,399859265,True,,cycleway,88.01599999999999,"LINESTRING (101.5273374 3.0032591, 101.5272042 3.0031394, 101.526793 3.0026848)",,,
4025322505,1749436830,0,482083999,True,,cycleway,55.796,"LINESTRING (101.5265456 3.0031178, 101.5268447 3.003521)",,,
4025322505,4025322540,0,"[399859267, 399859268, 399859269]",True,,cycleway,583.558,"LINESTRING (101.5265456 3.0031178, 101.5266233 3.0032764, 101.5267027 3.0034704, 101.5267635 3.0036932, 101.5267956 3.0038535, 101.5268193 3.0041251, 101.5268142 3.0043495, 101.5268024 3.0045132, 101.52675 3.0047697, 101.5267095 3.0048709, 101.5265946 3.0051257, 101.5265844 3.0051949, 101.5265777 3.005286, 101.526576 3.005389, 101.5266284 3.0055239, 101.5267179 3.0057366, 101.5267855 3.0058564, 101.5268784 3.0059728, 101.52699 3.0060774, 101.5271353 3.0061618, 101.5272857 3.0062191, 101.5274107 3.0062512, 101.5275273 3.0062613, 101.5276489 3.0062512, 101.52785 3.0062006, 101.5279446 3.0061584, 101.5282353 3.0059677, 101.5283197 3.005934, 101.528411 3.0059154, 101.5284955 3.0059103, 101.5285935 3.0059222, 101.5286763 3.0059508, 101.5288807 3.0061254)",yes,,
4025322540,4025322564,0,"[399859266, 399859270, 399859271]",True,,cycleway,259.328,"LINESTRING (101.5288807 3.0061254, 101.5291859 3.0065205, 101.5293044 3.0066926, 101.529458 3.0068651, 101.5298848 3.0073695, 101.5301084 3.007617, 101.5303774 3.0079131)",yes,,
4025322563,4025322564,0,399859272,True,,cycleway,34.076,"LINESTRING (101.5303456 3.0076083, 101.5303774 3.0079131)",,,
4025322564,4025322317,0,"[399859242, 399859271]",True,,cycleway,830.5150000000001,"LINESTRING (101.5303774 3.0079131, 101.530506 3.0080487, 101.5309042 3.0083652, 101.5313047 3.0086856, 101.5315444 3.0089798, 101.5319043 3.0094156, 101.5327632 3.0104567, 101.5331181 3.0107659, 101.5332211 3.010857, 101.5333327 3.010992, 101.5336233 3.0113514, 101.533799 3.0116011, 101.5339376 3.0117918, 101.5343441 3.0122845, 101.534904 3.0129733, 101.5353191 3.0134835)",,,
4025322567,4025322576,0,"[399859273, 399859274, 399859275]",False,,cycleway,257.856,"LINESTRING (101.5137854 2.9890568, 101.5137194 2.9891568, 101.513349 2.9889484, 101.5133703 2.9889187, 101.5136768 2.9890951, 101.5139429 2.9886678, 101.5142388 2.9888357, 101.5142601 2.9888038, 101.5138982 2.9885998, 101.5138523 2.9886754)",,yes,
4025322567,4025322505,0,"[399859267, 482083997]",True,,cycleway,2170.842,"LINESTRING (101.5137854 2.9890568, 101.5143102 2.9893852, 101.5151362 2.9899957, 101.5155547 2.9903373, 101.5162642 2.9909913, 101.517163 2.991947, 101.5185056 2.9935022, 101.5190005 2.994149, 101.519237 2.9944397, 101.5198229 2.9950647, 101.5211364 2.9969615, 101.521191 2.9971214, 101.5212128 2.9972595, 101.5211837 2.9974557, 101.5211801 2.9977137, 101.5212419 2.9978918, 101.5214239 2.9981752, 101.5216095 2.9983714, 101.5216931 2.9984332, 101.5217768 2.9984623, 101.5218933 2.9984586, 101.5220825 2.9983969, 101.5222717 2.9983896, 101.5223881 2.9984223, 101.52392 2.9999085, 101.524968 3.0011185, 101.5255138 3.0018525, 101.5259906 3.0023956, 101.5262228 3.0026605, 101.5264476 3.0029592, 101.5265456 3.0031178)",,,
4025322576,4749608134,0,399859265,True,,cycleway,920.041,"LINESTRING (101.5138523 2.9886754, 101.5136486 2.9885541, 101.512712 2.988082, 101.511698 2.9876496, 101.5102666 2.9871929, 101.5091399 2.9868686, 101.5076753 2.9864319, 101.506721 2.9861671, 101.5062505 2.9860105, 101.5060583 2.9859355)",,,
4025322576,4025322567,0,"[399859273, 399859274, 399859275]",False,,cycleway,257.856,"LINESTRING (101.5138523 2.9886754, 101.5138982 2.9885998, 101.5142601 2.9888038, 101.5142388 2.9888357, 101.5139429 2.9886678, 101.5136768 2.9890951, 101.5133703 2.9889187, 101.513349 2.9889484, 101.5137194 2.9891568, 101.5137854 2.9890568)",,yes,
4123590864,4123590863,0,410548782,True,,cycleway,44.69,"LINESTRING (101.5566377 3.0395484, 101.5568683 3.0398778)",,,
4123590998,4123591000,0,410548795,True,,cycleway,79.031,"LINESTRING (101.5526816 3.0328112, 101.5528991 3.0330814, 101.5531314 3.033362)",,,
4123590998,4123590864,0,"[410573249, 410548782, 410548783, 410548784, 410548787, 410548790, 410548792]",True,,cycleway,883.2630000000001,"LINESTRING (101.5526816 3.0328112, 101.5529109 3.0331928, 101.5531002 3.0335505, 101.5531948 3.0337378, 101.5532438 3.0338087, 101.5533147 3.0338745, 101.5535057 3.0339723, 101.5535665 3.0340314, 101.5536392 3.034136, 101.5538453 3.0344887, 101.5539602 3.0346979, 101.5540819 3.0349122, 101.5542018 3.0351012, 101.5543573 3.0353205, 101.5545246 3.0355416, 101.5546648 3.0357896, 101.5550011 3.0363835, 101.5551007 3.0365978, 101.5552038 3.036861, 101.5552765 3.0370382, 101.5553812 3.0372306, 101.5556854 3.0378009, 101.5559521 3.0382849, 101.5560277 3.0384114, 101.5560256 3.0384469, 101.556003 3.038702, 101.5560127 3.0387904, 101.5560395 3.0388707, 101.5560932 3.0389404, 101.556407 3.0392645, 101.5566377 3.0395484)",yes,yes,
4123778643,4123590998,0,"[410573248, 410573249, 410573252]",True,,cycleway,1175.398,"LINESTRING (101.5449492 3.0257378, 101.545432 3.0260084, 101.5464298 3.0266271, 101.5473498 3.0272619, 101.5480579 3.0278029, 101.5489469 3.0285746, 101.5492815 3.0288699, 101.5497022 3.0292647, 101.5502057 3.0297591, 101.5506163 3.0301843, 101.5507768 3.0303784, 101.5509593 3.0306146, 101.551206 3.0308947, 101.5515693 3.0313098, 101.5518616 3.0316692, 101.5524125 3.0324031, 101.5526372 3.0327372, 101.5526816 3.0328112)",,yes,
4123778644,4123778643,0,410548785,True,,cycleway,61.512,"LINESTRING (101.5445181 3.0253904, 101.5449492 3.0257378)",,,
4123778672,4749608102,0,410573257,True,,cycleway,203.273,"LINESTRING (101.557797 3.04063, 101.5572122 3.0395828, 101.5569394 3.0390158)",,,
4123778893,4749608107,0,"[410573260, 410573262, 410573263, 410573264, 399859260]",True,,cycleway,2460.7149999999997,"LINESTRING (101.5534357 3.0329483, 101.5532882 3.0327876, 101.5531165 3.0325626, 101.5523682 3.031526, 101.5520409 3.0311028, 101.5514294 3.03046, 101.5510914 3.0300823, 101.5508822 3.0299109, 101.5497798 3.0288261, 101.5496511 3.0286895, 101.549517 3.0285315, 101.5491361 3.028194, 101.5488867 3.0279529, 101.5486453 3.0276905, 101.5483609 3.0273797, 101.548192 3.0272378, 101.5479774 3.0270744, 101.5476502 3.0268628, 101.5466229 3.026161, 101.5455178 3.0254834, 101.544343 3.0247736, 101.5435008 3.0242245, 101.5426076 3.0236352, 101.5424467 3.0235228, 101.5420819 3.0231344, 101.5419397 3.0229147, 101.5414489 3.0223014, 101.5411646 3.0219157, 101.5410466 3.0217148, 101.5403492 3.020472, 101.5398503 3.0192881, 101.5390805 3.0177158, 101.5388089 3.0169929)",,yes,
4123778901,4123778893,0,410573261,True,,cycleway,40.419,"LINESTRING (101.5535551 3.0332915, 101.5535108 3.0331545, 101.5534786 3.0330554, 101.5534357 3.0329483)",,,
4559624893,5267845048,0,"[498339318, 498339319]",True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,812.5710000000003,"LINESTRING (101.4805238 3.0607722, 101.4810844 3.0608793, 101.4811675 3.0609061, 101.4817742 3.0610873, 101.4819896 3.0611726, 101.4825181 3.0614527, 101.4828149 3.0616557, 101.4830426 3.0617775, 101.4832337 3.0618668, 101.4838394 3.0620982, 101.483937 3.0621631, 101.4840711 3.0622768, 101.4843395 3.0626259, 101.4844736 3.0627315, 101.4845875 3.0627843, 101.4846932 3.0628086, 101.4848029 3.0628127, 101.4850103 3.0627802, 101.4855388 3.0626625, 101.4858478 3.0626259, 101.4861405 3.0626381, 101.4865386 3.0626933, 101.4868966 3.0627477, 101.4872328 3.0628484)",,yes,
4562907211,4562907213,0,460666469,True,,cycleway,21.309,"LINESTRING (101.537443 3.0680314, 101.5372566 3.068077)",,,
4562907211,4562907260,0,460662727,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,574.7650000000001,"LINESTRING (101.537443 3.0680314, 101.5371562 3.0679749, 101.5364164 3.0677512, 101.5359709 3.0676392, 101.5348571 3.0675306, 101.5339398 3.0674449, 101.5335402 3.0674074, 101.5332504 3.0673673, 101.5331726 3.0673497, 101.5331198 3.0673225, 101.533098 3.0672913, 101.5330855 3.06726, 101.5330466 3.0667995, 101.5330186 3.0667705, 101.5329661 3.0667539, 101.5328181 3.0667479)",,,
4562907260,4562907261,0,460662731,False,,cycleway,8.282,"LINESTRING (101.5328181 3.0667479, 101.532808 3.0668217)",,,
4562907260,4897863476,0,460662727,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,1190.0010000000002,"LINESTRING (101.5328181 3.0667479, 101.532427 3.0667084, 101.5323868 3.0667191, 101.5323546 3.0667566, 101.5322629 3.067077, 101.5322473 3.0671315, 101.5322097 3.0671851, 101.5321266 3.0672547, 101.5320703 3.0672681, 101.5317277 3.0672546, 101.5316652 3.0672521, 101.5311422 3.0672039, 101.5304722 3.0672108, 101.5299768 3.0671911, 101.5294264 3.0671507, 101.5287577 3.0671017, 101.5276375 3.067026, 101.5268212 3.0669708, 101.5260702 3.06692, 101.5257188 3.0668503, 101.5252414 3.0666735, 101.524721 3.0663575, 101.5236776 3.0657629, 101.5228873 3.0652918)",,,
4562907261,4562907260,0,460662731,False,,cycleway,8.282,"LINESTRING (101.532808 3.0668217, 101.5328181 3.0667479)",,,
4562907271,6290769453,0,819874985,True,Lorong Motosikal Lebuhraya Persekutuan,cycleway,25.011,"LINESTRING (101.5665149 3.0782351, 101.5663079 3.0783238)",,,
