length,length_lcc,coverage,directness,directness_lcc,poi_coverage,components,overlap_biketrack,overlap_bikeable,efficiency_global,efficiency_local
7.090643430730466,7.090643430730466,5.7167217766045955,0.8709986970130258,0.8709986970130258,3,1,0.005563982458531534,0.016244562318929266,0.8864897993921057,0.0
7.090643430730466,7.090643430730466,5.7167217766045955,0.8709986970130316,0.8709986970130316,3,1,0.005563982458531534,0.016244562318929266,0.8864897993921057,0.0
7.090643430730466,7.090643430730466,5.7167217766045955,0.8709986970130275,0.8709986970130275,3,1,0.005563982458531534,0.016244562318929266,0.8864897993921057,0.0
12.46532073877789,12.46532073877789,9.185520582565962,0.8096160221079495,0.8096160221079495,5,1,0.006216124795764729,0.020460506989422905,0.7277194640776438,0.0
12.46532073877789,12.46532073877789,9.185520582565962,0.8096160221079601,0.8096160221079601,5,1,0.006216124795764729,0.020460506989422905,0.7277194640776438,0.0
12.46532073877789,12.46532073877789,9.185520582565962,0.8096160221079608,0.8096160221079608,5,1,0.006216124795764729,0.020460506989422905,0.7277194640776438,0.0
12.46532073877789,12.46532073877789,9.185520582565962,0.8096160221079689,0.8096160221079689,5,1,0.006216124795764729,0.020460506989422905,0.7277194640776438,0.0
18.29406149110901,18.29406149110901,12.908090769082746,0.6998575362880081,0.6998575362880081,7,1,0.006972717445106661,0.031934481474260944,0.6045095491029615,0.0
18.29406149110901,18.29406149110901,12.908090769082746,0.7012859847715598,0.7012859847715598,7,1,0.006972717445106661,0.031934481474260944,0.6045095491029615,0.0
18.29406149110901,18.29406149110901,12.908090769082746,0.7024118982029205,0.7024118982029205,7,1,0.006972717445106661,0.031934481474260944,0.6045095491029615,0.0
18.29406149110901,18.29406149110901,12.908090769082746,0.7004640266746978,0.7004640266746978,7,1,0.006972717445106661,0.031934481474260944,0.6045095491029615,0.0
20.261707489019965,20.261707489019965,14.06359513145318,0.6946021688858391,0.6946021688858391,8,1,0.00905032850110209,0.03401209253025638,0.575187408276291,0.0
20.261707489019965,20.261707489019965,14.06359513145318,0.688618922960152,0.688618922960152,8,1,0.00905032850110209,0.03401209253025638,0.575187408276291,0.0
28.399737488046657,28.399737488046657,17.73382283025244,0.6834987582297566,0.6834987582297566,10,1,0.010627318676341133,0.050378903809605045,0.5693620886548333,0.3229313111825756
28.399737488046657,28.399737488046657,17.73382283025244,0.6717074470870176,0.6717074470870176,10,1,0.010627318676341133,0.050378903809605045,0.5693620886548333,0.3229313111825756
28.399737488046657,28.399737488046657,17.73382283025244,0.6833871914379221,0.6833871914379221,10,1,0.010627318676341133,0.050378903809605045,0.5693620886548333,0.3229313111825756
28.399737488046657,28.399737488046657,17.73382283025244,0.6719041901229281,0.6719041901229281,10,1,0.010627318676341133,0.050378903809605045,0.5693620886548333,0.3229313111825756
28.399737488046657,28.399737488046657,17.73382283025244,0.6848729570443131,0.6848729570443131,10,1,0.010627318676341133,0.050378903809605045,0.5693620886548333,0.3229313111825756
28.399737488046657,28.399737488046657,17.73382283025244,0.6814961344194224,0.6814961344194224,10,1,0.010627318676341133,0.050378903809605045,0.5693620886548333,0.3229313111825756
30.994090304286928,30.994090304286928,18.194486960408998,0.6646180168022487,0.6646180168022487,10,1,0.010746710374029404,0.05049829550729331,0.5819481393447276,0.3700519120070237
30.994090304286928,30.994090304286928,18.194486960408998,0.6708160303820069,0.6708160303820069,10,1,0.010746710374029404,0.05049829550729331,0.5819481393447276,0.3700519120070237
35.91881509545741,35.91881509545741,19.596879303337932,0.6526714838512264,0.6526714838512264,10,1,0.011025178770945365,0.05409947758837127,0.6003205480353881,0.4977858355329932
35.91881509545741,35.91881509545741,19.596879303337932,0.6593475884157617,0.6593475884157617,10,1,0.011025178770945365,0.05409947758837127,0.6003205480353881,0.4977858355329932
35.91881509545741,35.91881509545741,19.596879303337932,0.6568390066409441,0.6568390066409441,10,1,0.011025178770945365,0.05409947758837127,0.6003205480353881,0.4977858355329932
35.91881509545741,35.91881509545741,19.596879303337932,0.6599002572368607,0.6599002572368607,10,1,0.011025178770945365,0.05409947758837127,0.6003205480353881,0.4977858355329932
50.974348760723515,50.974348760723515,21.99618878586631,0.6990971325234907,0.6990971325234907,10,1,0.01147419047539225,0.08911951392426586,0.6545663119442161,0.6546866774883082
50.974348760723515,50.974348760723515,21.99618878586631,0.6899591980137568,0.6899591980137568,10,1,0.01147419047539225,0.08911951392426586,0.6545663119442161,0.6546866774883082
50.974348760723515,50.974348760723515,21.99618878586631,0.6918468905093411,0.6918468905093411,10,1,0.01147419047539225,0.08911951392426586,0.6545663119442161,0.6546866774883082
50.974348760723515,50.974348760723515,21.99618878586631,0.6899452199732726,0.6899452199732726,10,1,0.01147419047539225,0.08911951392426586,0.6545663119442161,0.6546866774883082
50.974348760723515,50.974348760723515,21.99618878586631,0.6900257824551729,0.6900257824551729,10,1,0.01147419047539225,0.08911951392426586,0.6545663119442161,0.6546866774883082
50.974348760723515,50.974348760723515,21.99618878586631,0.6900188848012528,0.6900188848012528,10,1,0.01147419047539225,0.08911951392426586,0.6545663119442161,0.6546866774883082
50.974348760723515,50.974348760723515,21.99618878586631,0.6934923717049964,0.6934923717049964,10,1,0.01147419047539225,0.08911951392426586,0.6545663119442161,0.6546866774883082
50.974348760723515,50.974348760723515,21.99618878586631,0.6952423258626668,0.6952423258626668,10,1,0.01147419047539225,0.08911951392426586,0.6545663119442161,0.6546866774883082
50.974348760723515,50.974348760723515,21.99618878586631,0.6955010118484941,0.6955010118484941,10,1,0.01147419047539225,0.08911951392426586,0.6545663119442161,0.6546866774883082
50.974348760723515,50.974348760723515,21.99618878586631,0.6876601826837828,0.6876601826837828,10,1,0.01147419047539225,0.08911951392426586,0.6545663119442161,0.6546866774883082
50.974348760723515,50.974348760723515,21.99618878586631,0.6924050628187249,0.6924050628187249,10,1,0.01147419047539225,0.08911951392426586,0.6545663119442161,0.6546866774883082
50.974348760723515,50.974348760723515,21.99618878586631,0.7003244689792234,0.7003244689792234,10,1,0.01147419047539225,0.08911951392426586,0.6545663119442161,0.6546866774883082
50.974348760723515,50.974348760723515,21.99618878586631,0.6943663170409821,0.6943663170409821,10,1,0.01147419047539225,0.08911951392426586,0.6545663119442161,0.6546866774883082
50.974348760723515,50.974348760723515,21.99618878586631,0.6974395397094014,0.6974395397094014,10,1,0.01147419047539225,0.08911951392426586,0.6545663119442161,0.6546866774883082
50.974348760723515,50.974348760723515,21.99618878586631,0.686279896026684,0.686279896026684,10,1,0.01147419047539225,0.08911951392426586,0.6545663119442161,0.6546866774883082
